longitude,airport,c_city,location_text,changelog_entry,portHarbor,PORT_HARBOR,airport_2,service_level_agreement,latitude,sku_product_code,templatePattern,AIRPORT,relationship_type,percentage,kobirc16,modified_by,landmarkPoi,var_407,relationshipType,country,country_2,time_zone,xls56,LATITUDE,artwork_creative_work,LANDMARK_POI,locationText,field_dr,continent,dock,filter_predicate,luminosityBrightness,district_borough,timeZone,probability_confidence,landmark,iso_country_code,uptime_availability,industrySector,address_line,airport_3,attr_credi,regionStateProvince,measlat,f_finge,legalEntityIdentifier,pressure,median,voiceprint,meta_nncf,ekvg19,geographicCoordinates,v_149,COUNTRY,val_add,v_fr,TIME_ZONE,cityTown,timestamp,user_landmark_poi,airport_4,tz,addrline,raw_airport,encoding,CONTINENT,airport_6,landmark_poi_6,dim_106,latitude_2,isoCountryCode,xocqfl7,LOCATION_TEXT,v_586,ISO_COUNTRY_CODE,longitude_2,period_interval,continent_2,country_3,duration,record_type_discriminator,nullable_flag,CITY_TOWN,utc_offset,investment_account,user_continent,checksum_hash,fact_time_zone,GEOGRAPHIC_COORDINATES,loctxt,isocc,etnbn54
70.610867,NRT,Houston,"Boston, Australia",v5.3.86: Removed authentication.,Rotterdam,Shanghai,LAX,99.492% uptime,81.472637,ARO-6708,Hello {{name}},NRT,Child,10.65%,"82.79446, -143.69243",lucas.thomas,Statue of Liberty,Port of LA,Child,Italy,Italy,Europe/London,Africa,33.143153,Water Lilies,Big Ben,"Miami, Brazil",MA,Asia,Hamburg,date = 'active',38639.2,West End,Europe/London,0.7884,Central Park,IN,95.7493,Education,7363 Oak Ave,JFK,480,NY,-12.793321,fp_79565a5e6cccddaf,CUWUJ3KJCTJP18EF5505,652.0,4.2125,voice_3668d4fc878e6567.wav,3313 Park Blvd,Statue of Liberty,"-73.148768, 135.512789",Busan,Spain,318 Cedar Ln,BP 120/82 HR 82,EST,Boston,2021-01-19T21:33:20Z,Central Park,ORD,CET,7993 Pine Rd,SFO,UTF-16,North America,LAX,Central Park,2024-03-27,85.923702,IN,NRT,"Toronto, Italy",North America,MX,172.066582,H2 2023,Asia,Japan,7701,upsert,false,Berlin,JST,INV-117008,Africa,0e2ee84a6043ce02041c0ad36139b5ef607a70d4d19d451ae24128040081abb1,CET,"43.934499, -28.524306","Paris, Brazil",IN,Europe/London
133.600962,LHR,Boston,"London, Japan",v2.13.79: Removed caching.,Shanghai,Shanghai,SIN,99.05% uptime,28.040242,VPG-9553,Dear {{customer}},CDG,Parent,56.49%,"48.904297, -109.622945",jessica.wright,Big Ben,Busan,Manager,South Korea,Singapore,UTC,Europe,-57.775556,Starry Night,Central Park,"New York, Brazil",CA,North America,Hamburg,date = '2024',19101.2,Midtown,JST,0.2456,Eiffel Tower,MX,96.1857,Education,8577 Oak Ave,SIN,656,PA,16.921889,fp_d840671974e37c86,7ALZ1ICHCR5NN1AQASND,719.7,9.7265,voice_a5791cb3d3a73d1b.wav,1183 Elm St,Central Park,"-4.141042, 90.636589",Port of LA,United States,4825 Maple Dr,BP 137/83 HR 112,PST,London,2021-09-26T09:30:25Z,Eiffel Tower,ORD,CET,2713 Pine Rd,LHR,ASCII,South America,LHR,Central Park,2026-04-15,46.192212,CA,JFK,"Boston, Singapore",Africa,FR,100.832285,2020-2025,Africa,Mexico,3896,update,true,Sydney,America/New_York,INV-836066,North America,2cbd69e3f4a2273736106e0a8f2c03f3413dd19faff4909f194a97d701130850,EST,"-51.216089, -62.613439","Chicago, South Korea",CA,JST
-134.851398,LAX,Portland,"Los Angeles, Canada",v4.18.21: Added support for API.,Hamburg,Singapore,CDG,99.034% uptime,-40.132774,YBK-5158,Hello {{name}},LHR,Manager,90.51%,"83.829199, -8.21311",ethan.taylor,Eiffel Tower,Busan,Manager,Japan,Canada,CET,Europe,57.254216,Starry Night,Eiffel Tower,"Miami, Netherlands",GA,South America,Shanghai,status < 'prod',62808.0,West End,CET,0.0414,Central Park,JP,97.7564,Education,2357 Pine Rd,JFK,701,MA,-17.718355,fp_f597cd16f33d895d,MO2UK6MGSZHH41XDACBZ,1362.5,66.1903,voice_9f76f93a9420c9d3.wav,8348 Cedar Ln,Statue of Liberty,"-37.317911, 33.466847",Rotterdam,South Korea,2137 Main St,BP 140/75 HR 93,PST,Los Angeles,2023-09-20T05:02:35Z,Eiffel Tower,LHR,Europe/London,3890 Park Blvd,JFK,UTF-8,Antarctica,JFK,Big Ben,2025-06-26,-40.420637,MX,LHR,"Sydney, United Kingdom",Europe,BR,34.19631,H2 2023,Asia,Japan,82551,upsert,NO,Berlin,UTC,INV-756646,Antarctica,5a90cdab5bdcc19b71518b4b90db036b493890a32c25e7d315494c502d07d285,America/New_York,"-42.782521, -20.424514","Los Angeles, Netherlands",DE,PST
127.042095,SIN,Sydney,"Sydney, South Korea",v1.19.54: Fixed bug in API.,Rotterdam,Shanghai,SIN,99.249% uptime,-50.691131,YQT-1839,Order #{{id}},SFO,Spouse,43.05%,"9.709299, -135.648199",noah.thomas,Central Park,Hamburg,Peer,France,United Kingdom,CET,Europe,-82.98792,Water Lilies,Central Park,"Atlanta, Israel",PA,Africa,Hamburg,date < '2024',73272.0,East Side,UTC,0.1653,Statue of Liberty,IN,99.0528,Healthcare,6427 Pine Rd,SIN,639,CO,-84.603021,fp_5bea338af97e8216,K4CIGYQ4X64IB85YHV4K,469.6,-75.8816,voice_5efa93ec4d623a61.wav,6430 Main St,Golden Gate Bridge,"-33.01172, -152.382811",Hamburg,Canada,8395 Cedar Ln,BP 131/61 HR 85,EST,Miami,2024-08-25 02:41:15,Eiffel Tower,ORD,EST,2240 Park Blvd,ORD,ASCII,Africa,NRT,Statue of Liberty,2026-08-12,-37.476095,MX,NRT,"Los Angeles, Australia",Antarctica,DE,167.412374,Jan-Mar,Oceania,Spain,51140,delete,false,Portland,EST,INV-875987,Oceania,03bbd174c67e1328732b1baa0b088895bcb735cda4616ea14ff8243774e51bf9,America/New_York,"-81.056053, -36.06209","Sydney, United Kingdom",CA,Europe/London
-91.663268,JFK,Berlin,"New York, Israel",v2.16.49: Added support for logging.,Singapore,Shanghai,SFO,99.73% uptime,62.836854,VVP-4846,Dear {{customer}},LAX,Spouse,21.8%,"19.379594, 72.380163",sophia.wright,Golden Gate Bridge,Hamburg,Peer,India,Netherlands,UTC,South America,-60.948641,Starry Night,Golden Gate Bridge,"Austin, India",PA,Oceania,Shanghai,type IN 'active',79451.7,Downtown,PST,0.133,Central Park,AU,97.125,Manufacturing,4119 Main St,CDG,460,PA,11.656301,fp_36b403a1e81821b8,HBUY9TQCAFG14HD7L3RN,865.9,-92.1652,voice_9e7208ad5bb30276.wav,4842 Park Blvd,Central Park,"-43.868381, 27.179387",Singapore,Singapore,3168 Cedar Ln,BP 132/79 HR 102,JST,Austin,2020-05-14T23:30:56Z,Golden Gate Bridge,LAX,JST,9318 Maple Dr,SIN,UTF-16,Oceania,LAX,Big Ben,2026-11-08,83.515961,DE,ORD,"Seattle, South Korea",Africa,CA,165.408816,Q1 2024,Oceania,Japan,43691,insert,false,Atlanta,JST,INV-918109,South America,f3f9ba74d777d0c927929a9442f61f4fc72bbd36e9fdb4d388cc2a8457fc2e6c,EST,"-74.807712, -37.730732","Atlanta, Switzerland",US,JST
64.962228,SIN,Miami,"London, Australia",v2.0.6: Removed caching.,Rotterdam,Shanghai,JFK,99.247% uptime,-6.582714,DFR-1140,Order #{{id}},SFO,Child,16.44%,"88.290951, -154.516734",william.walker,Golden Gate Bridge,Shanghai,Peer,Spain,South Korea,CET,Oceania,30.445878,Water Lilies,Eiffel Tower,"Dallas, South Korea",CA,Africa,Shanghai,date != '2024',81362.2,West End,PST,0.9196,Golden Gate Bridge,AU,97.0671,Finance,4843 Cedar Ln,SFO,390,CO,-45.228473,fp_375a47adbab2dc3f,8P5UA5OEZVFRWWYCGNHK,1336.4,63.8807,voice_cca5125292bc82ee.wav,8906 Elm St,Statue of Liberty,"-1.279998, -167.872308",Singapore,Israel,3912 Pine Rd,BP 111/64 HR 120,EST,Phoenix,2026-05-06T18:41:27Z,Big Ben,LAX,America/New_York,1014 Pine Rd,NRT,ASCII,Asia,NRT,Eiffel Tower,2023-08-22,67.932516,JP,SFO,"Phoenix, Switzerland",Africa,MX,-61.314581,Jan-Mar,South America,United States,84951,upsert,false,San Francisco,JST,INV-788312,Europe,472e77843254b35869dc05d1253283acaeb24f68074ee10b0351287008dd95b3,America/New_York,"-55.423684, 144.245375","New York, Sweden",AU,PST
66.68366,LHR,Phoenix,"London, Japan",v0.16.1: Fixed bug in API.,Shanghai,Hamburg,ORD,99.127% uptime,55.450133,CBW-5378,Hello {{name}},CDG,Sibling,99.8%,"45.319255, -0.638596",ethan.robinson,Big Ben,Hamburg,Sibling,France,Netherlands,EST,South America,30.318913,The Scream,Golden Gate Bridge,"Dallas, Japan",IL,Africa,Hamburg,type != 'active',94395.9,Midtown,UTC,0.8759,Central Park,JP,98.5178,Healthcare,2500 Park Blvd,LAX,333,NY,-41.69929,fp_d7fdb948e8d9c37a,RE5PI6PHTHRQSUIJO5E0,625.5,-92.816,voice_6d2ae1b57b0dd1a4.wav,6306 Park Blvd,Big Ben,"54.40501, 116.587037",Singapore,India,3800 Main St,BP 123/105 HR 79,EST,Denver,2023-10-09T13:30:45Z,Eiffel Tower,SFO,EST,8183 Oak Ave,NRT,Latin-1,Europe,LHR,Statue of Liberty,2018-04-01,-33.747367,AU,NRT,"Boston, France",Africa,AU,-107.661988,Jan-Mar,Oceania,Japan,86117,snapshot,YES,Phoenix,JST,INV-240852,South America,f2a2e391c85c60493c4ffce5ccbd3123a5eb88b68423dbcbc6c051c9c596751d,CET,"-18.754484, -171.336487","Paris, Norway",DE,CET
-18.273884,ORD,Los Angeles,"Portland, Israel",v1.2.9: Added support for caching.,Singapore,Shanghai,ORD,99.44% uptime,-36.224208,SRA-4169,{{date}} - {{event}},SIN,Sibling,32.01%,"-25.169015, -17.084496",noah.robinson,Eiffel Tower,Busan,Child,France,United Kingdom,JST,Africa,24.812524,The Scream,Statue of Liberty,"Los Angeles, Australia",NC,South America,Busan,status != 'active',37704.7,North Shore,JST,0.519,Big Ben,MX,95.2968,Retail,1832 Pine Rd,LAX,601,MA,18.67492,fp_dc0d4653f54b2573,NG4PJD8IC4CAB05CRGB9,1222.1,-5.7745,voice_350d627d70571c04.wav,4731 Elm St,Statue of Liberty,"-60.96861, -140.560175",Rotterdam,Sweden,949 Elm St,BP 105/99 HR 97,EST,Seattle,2020-08-18T06:48:03Z,Big Ben,NRT,EST,3476 Pine Rd,JFK,Latin-1,Oceania,SFO,Central Park,2022-10-07,-32.384081,DE,LAX,"London, Spain",Oceania,BR,-18.917254,FY 2025,Oceania,Switzerland,80603,update,NO,San Francisco,PST,INV-588306,South America,3fd5d2685fc55bf6eca1d1c06ffda47bd56300ba569963d342ba357c7c80184d,UTC,"-62.100191, -155.226446","Tokyo, Japan",US,PST
-175.092892,LAX,London,"Austin, Israel",v4.10.43: Added support for logging.,Rotterdam,Port of LA,JFK,99.47% uptime,-34.093467,CIF-3065,Dear {{customer}},LAX,Manager,32.29%,"62.72609, -3.087138",william.garcia,Eiffel Tower,Rotterdam,Spouse,Brazil,Italy,America/New_York,North America,48.218484,Starry Night,Central Park,"Portland, France",TX,Africa,Rotterdam,type IN '2024',87208.5,Downtown,JST,0.1608,Eiffel Tower,JP,97.7516,Retail,8584 Oak Ave,CDG,816,PA,3.663728,fp_fb5db3ba5265173c,8MAPR9ULXGHUF4DV3ABU,1788.6,-82.794,voice_832ac9556abafc48.wav,1975 Maple Dr,Golden Gate Bridge,"14.84536, 100.204141",Singapore,Italy,6722 Park Blvd,BP 123/73 HR 84,CET,Phoenix,2018-06-09T04:50:35Z,Big Ben,ORD,America/New_York,4162 Cedar Ln,JFK,UTF-8,Europe,ORD,Golden Gate Bridge,2025-01-09,-61.73244,DE,SIN,"Sydney, France",Africa,AU,-13.634683,Q1 2024,South America,Germany,6393,insert,YES,London,CET,INV-615300,Asia,d33aaa647935d2a38b3e7638c4a22361d592f10c2fa475da75bbfd2e74b407a1,UTC,"-70.160911, 92.716866","Chicago, Israel",CA,UTC
-71.659078,LAX,Boston,"Atlanta, United Kingdom",v5.12.35: Added support for API.,Port of LA,Port of LA,SIN,99.977% uptime,51.297567,FVT-8430,Order #{{id}},NRT,Spouse,93.63%,"45.401447, -134.895887",logan.walker,Central Park,Shanghai,Parent,India,Italy,PST,Africa,73.478862,The Scream,Central Park,"Sydney, Germany",WA,Asia,Rotterdam,status IN 'active',58302.3,East Side,JST,0.3361,Eiffel Tower,CA,96.7907,Energy,5868 Oak Ave,CDG,394,CA,-79.503441,fp_e0631146ce73285d,04CW7DUKHFNFPB2RPD2R,1495.2,-79.3249,voice_9dffe766d8e214fa.wav,3491 Main St,Eiffel Tower,"55.247197, 40.056145",Hamburg,Brazil,4428 Cedar Ln,BP 122/102 HR 64,JST,Seattle,2023-05-02T20:39:38Z,Central Park,JFK,CET,8405 Park Blvd,LAX,UTF-16,Africa,ORD,Statue of Liberty,2024-08-31,35.98495,AU,SFO,"San Francisco, Brazil",Antarctica,IN,-55.323034,H2 2023,Antarctica,United States,85921,delete,false,Chicago,PST,INV-856423,Antarctica,6c6e4d86e5d5314776a31da3ff5fb729de3faa211a97464a11fd544eee338d10,PST,"14.245786, -87.718276","London, Brazil",CA,America/New_York
-93.833605,JFK,London,"Seattle, Spain",v1.11.99: Removed authentication.,Rotterdam,Singapore,NRT,99.697% uptime,60.368125,SZB-6649,Dear {{customer}},ORD,Child,35.06%,"-15.986365, -110.382662",john.young,Golden Gate Bridge,Hamburg,Parent,Norway,Japan,UTC,South America,36.084902,Starry Night,Golden Gate Bridge,"Los Angeles, Switzerland",NY,South America,Port of LA,type IN 'active',54712.8,North Shore,Europe/London,0.7899,Central Park,GB,99.592,Energy,7304 Oak Ave,SIN,814,OH,-1.851283,fp_1d633f7b19fa8330,9TKQQWLBKEU3U6Y0W526,564.5,-3.4553,voice_41dce326e131f0d7.wav,7651 Maple Dr,Big Ben,"40.246988, -149.658471",Shanghai,Japan,6486 Pine Rd,BP 94/82 HR 92,JST,Los Angeles,2024-05-22T04:08:36Z,Eiffel Tower,LHR,America/New_York,8780 Main St,LAX,ISO-8859-1,Africa,LHR,Central Park,2023-08-15,-66.71091,MX,CDG,"Toronto, Mexico",Oceania,FR,66.40309,Jan-Mar,Antarctica,Japan,25837,upsert,false,Paris,America/New_York,INV-692038,Africa,b91f62d0370a3f76274f96d3da08b6db84a756ccd9c018d7b64be16e6ff0ce4b,America/New_York,"-61.8661, 30.32419","Berlin, South Korea",DE,Europe/London
-95.438848,SIN,Berlin,"San Francisco, Israel",v0.1.18: Added support for API.,Port of LA,Port of LA,NRT,99.453% uptime,-3.358504,IZD-3525,{{date}} - {{event}},LHR,Peer,77.98%,"-64.567388, -33.571162",noah.white,Big Ben,Singapore,Sibling,South Korea,Brazil,Europe/London,Africa,-1.968206,Water Lilies,Eiffel Tower,"Paris, Israel",FL,South America,Rotterdam,type IN 'prod',58427.6,Downtown,JST,0.7246,Central Park,BR,97.58,Finance,3967 Cedar Ln,ORD,622,GA,89.02939,fp_5f4841b75f127b46,6D68GHVEU3N83K1V7WQ3,542.0,-11.8365,voice_95c3a684bd246cab.wav,4509 Maple Dr,Central Park,"66.354954, -88.804232",Hamburg,Switzerland,6207 Pine Rd,BP 98/84 HR 76,Europe/London,Miami,2018-05-01T21:44:42Z,Eiffel Tower,JFK,America/New_York,8827 Pine Rd,SIN,ISO-8859-1,Europe,JFK,Golden Gate Bridge,2023-09-05,-58.663896,MX,LAX,"Los Angeles, Germany",Asia,JP,137.830386,FY 2025,South America,Mexico,78988,snapshot,NO,Paris,UTC,INV-459763,Antarctica,ae923689c6f3d90bbe831e6660e17c9d8a69bb04d8456d6105491fef06ee272d,CET,"23.222463, -31.735547","Toronto, Italy",GB,PST
59.01729,CDG,Denver,"Dallas, Sweden",v5.9.49: Removed caching.,Shanghai,Shanghai,CDG,99.55% uptime,19.329397,VAC-4166,{{date}} - {{event}},SFO,Peer,78.2%,"2.343086, -106.041039",ethan.garcia,Statue of Liberty,Hamburg,Sibling,Sweden,France,CET,North America,-65.221398,The Scream,Eiffel Tower,"Seattle, Germany",CA,South America,Shanghai,type != 'prod',1871.3,North Shore,America/New_York,0.3923,Big Ben,CA,99.2604,Education,5794 Maple Dr,SIN,334,MA,-78.502959,fp_180ea1ae695c539a,ROQWWGF88ME88BPQABTX,348.3,26.1263,voice_04fe6346443ed45c.wav,7424 Park Blvd,Big Ben,"16.826679, 69.176925",Singapore,Netherlands,3478 Main St,BP 129/89 HR 80,UTC,Los Angeles,2020-02-06 04:07:08,Eiffel Tower,SIN,UTC,2574 Oak Ave,LAX,ISO-8859-1,Asia,NRT,Statue of Liberty,2023-09-23,53.499793,JP,CDG,"Atlanta, Brazil",North America,GB,148.117692,2020-2025,Asia,Japan,25805,snapshot,true,Denver,JST,INV-501610,South America,d7f0c52bf36116f95e7565e1434c26f015f1ec663095333327fe3a3757d6fb84,America/New_York,"85.443755, -132.660833","Seattle, Japan",BR,UTC
53.860471,LAX,Denver,"Toronto, United Kingdom",v5.18.52: Added support for caching.,Rotterdam,Rotterdam,ORD,99.968% uptime,-31.77252,TWW-8845,Order #{{id}},SIN,Manager,52.14%,"72.662154, -137.47675",noah.thompson,Big Ben,Port of LA,Parent,Singapore,Italy,JST,Oceania,39.866171,The Persistence of Memory,Golden Gate Bridge,"Portland, Netherlands",NC,Asia,Busan,date < 'prod',29373.5,Downtown,UTC,0.9252,Eiffel Tower,FR,99.6832,Healthcare,8465 Park Blvd,NRT,847,PA,80.092305,fp_34c3fa417d4f4037,X9JBXE3BQUR3NSDTLJWN,1553.6,-8.7395,voice_2a8bb845e2db1f8a.wav,4764 Oak Ave,Statue of Liberty,"39.565509, 170.113026",Port of LA,Spain,1403 Cedar Ln,BP 133/95 HR 79,JST,Houston,2023-09-10 06:13:37,Eiffel Tower,SFO,UTC,6658 Cedar Ln,SFO,UTF-8,Europe,CDG,Eiffel Tower,2020-03-08,-4.146591,CA,ORD,"Dallas, South Korea",North America,AU,120.786917,Q1 2024,South America,Italy,86180,upsert,false,Toronto,America/New_York,INV-924094,Antarctica,518c1a50697d40e7d428d1c8e3ad402c0f8101220e91adb73a1e41feeeb0a08d,PST,"26.808671, 61.004874","San Francisco, Switzerland",IN,CET
-79.694765,CDG,New York,"Boston, South Korea",v3.1.9: Removed authentication.,Busan,Shanghai,LAX,99.066% uptime,3.055547,QOA-3816,Hello {{name}},SFO,Sibling,88.63%,"-24.957454, -38.33464",jennifer.lewis,Central Park,Busan,Sibling,Germany,Japan,America/New_York,North America,-15.182462,The Persistence of Memory,Central Park,"Houston, Australia",CO,Africa,Rotterdam,status IN '2024',8652.3,West End,JST,0.9231,Eiffel Tower,BR,97.414,Healthcare,4344 Main St,ORD,366,WA,-78.959109,fp_b8b375a5533b35c6,2C3WO9D2P8AWFEZY2YVD,1802.6,11.041,voice_c3126ce68aa11e49.wav,8484 Pine Rd,Golden Gate Bridge,"-72.510439, 65.781332",Rotterdam,Switzerland,554 Main St,BP 119/79 HR 72,UTC,Boston,2021-06-07T21:16:21Z,Big Ben,JFK,Europe/London,8865 Park Blvd,SFO,UTF-8,Europe,SIN,Central Park,2022-03-28,75.434943,GB,LHR,"New York, France",Europe,FR,-38.969577,Jan-Mar,South America,Singapore,21032,delete,false,Seattle,EST,INV-705321,Europe,eccbe1757c2566162aa283cce717e5cb9f626090425f632f5184bae37cd2ee4b,UTC,"-16.37204, 123.21128","New York, Brazil",MX,UTC
-80.879132,LHR,Dallas,"Seattle, Netherlands",v2.14.14: Added support for API.,Singapore,Shanghai,NRT,99.869% uptime,-55.566935,YCI-1333,Dear {{customer}},SFO,Peer,50.91%,"44.139816, 65.861765",anna.smith,Central Park,Shanghai,Child,Sweden,South Korea,America/New_York,Antarctica,51.584477,Starry Night,Statue of Liberty,"Sydney, Brazil",CA,Africa,Rotterdam,type IN 'prod',12312.5,Midtown,PST,0.9066,Statue of Liberty,US,95.3988,Finance,5698 Pine Rd,JFK,669,TX,-22.518512,fp_4d1e18a4c083f714,KEMOZ07SO0XHX7HUV7AL,1.6,58.9827,voice_fde3a836c8a9e655.wav,8820 Park Blvd,Big Ben,"25.630767, 20.067472",Busan,Israel,5803 Elm St,BP 111/105 HR 82,EST,Portland,2021-11-20T04:08:08Z,Eiffel Tower,JFK,JST,1088 Pine Rd,NRT,ISO-8859-1,South America,LHR,Golden Gate Bridge,2022-10-29,43.683238,US,JFK,"Tokyo, Germany",North America,JP,-141.035794,2020-2025,Oceania,Israel,63863,insert,YES,Boston,Europe/London,INV-252930,South America,6a913bb273fe243f0506e4c4603a936e96a10b469185ecd94830a320bbd2f40d,JST,"14.498022, 113.939988","Houston, Mexico",GB,EST
-50.534634,JFK,Berlin,"New York, India",v3.6.24: Removed logging.,Shanghai,Port of LA,LHR,99.599% uptime,53.684048,CZT-1262,Dear {{customer}},ORD,Child,86.5%,"-37.656842, 83.364854",patricia.garcia,Statue of Liberty,Singapore,Parent,United Kingdom,Switzerland,PST,Asia,-28.46575,Starry Night,Eiffel Tower,"Boston, India",GA,Oceania,Rotterdam,status > '2024',86547.0,East Side,UTC,0.4165,Statue of Liberty,US,96.0352,Manufacturing,1096 Elm St,JFK,618,NY,3.052032,fp_6b76da396732e631,1OKEZODQE8M0NXWWSTDB,1000.7,-24.554,voice_7dbab9d22b868ed9.wav,3082 Maple Dr,Eiffel Tower,"-73.708604, -17.355492",Busan,South Korea,3361 Elm St,BP 113/74 HR 92,UTC,Portland,2018-07-12 11:53:51,Big Ben,JFK,UTC,4943 Maple Dr,LHR,UTF-8,Asia,CDG,Central Park,2019-08-26,85.66327,IN,JFK,"Boston, Switzerland",Antarctica,DE,45.330265,Q1 2024,North America,Norway,25597,upsert,NO,New York,America/New_York,INV-818399,Oceania,a5203c5a0031c0978e26052b1ed2f13f5bf75c199a2bc5d44541d9e06a642336,EST,"-59.777983, -101.85189","Atlanta, France",US,Europe/London
122.526959,NRT,New York,"Sydney, Brazil",v2.15.36: Added support for caching.,Hamburg,Port of LA,SIN,99.632% uptime,49.172557,VND-8012,Order #{{id}},SFO,Spouse,49.39%,"-30.784448, -46.267594",jennifer.garcia,Central Park,Hamburg,Sibling,France,United Kingdom,EST,Antarctica,-23.348491,The Scream,Big Ben,"Sydney, India",NY,Antarctica,Busan,type = 'prod',92610.3,North Shore,PST,0.7254,Eiffel Tower,FR,97.263,Retail,2588 Park Blvd,JFK,309,WA,-28.195398,fp_817953463f5edb2b,4NUEJXB3U50XWFN4M52V,1367.8,-58.0915,voice_2bbb530590113328.wav,7712 Park Blvd,Eiffel Tower,"49.25542, -102.19499",Shanghai,Switzerland,7305 Park Blvd,BP 149/70 HR 75,Europe/London,Berlin,2023-02-28 18:07:07,Golden Gate Bridge,JFK,CET,6402 Elm St,ORD,ISO-8859-1,North America,SIN,Central Park,2020-08-08,8.631014,BR,LAX,"Chicago, Sweden",Africa,CA,175.373467,FY 2025,Oceania,Brazil,57823,upsert,true,San Francisco,EST,INV-504747,Antarctica,efc8ffba6b5a250ce46c39a0ea1f8937fbb404eab193004d7a85f3e8929b0086,PST,"-48.62383, -56.130409","Atlanta, Mexico",CA,America/New_York
-2.798209,JFK,Houston,"Dallas, Israel",v0.5.23: Added support for API.,Shanghai,Shanghai,LHR,99.994% uptime,74.462876,XYS-1883,Dear {{customer}},LAX,Manager,37.66%,"-11.004944, 161.220994",emily.robinson,Golden Gate Bridge,Busan,Peer,Australia,France,EST,Europe,-10.385837,Water Lilies,Big Ben,"Sydney, Italy",CA,North America,Shanghai,type > 'active',12352.4,East Side,PST,0.6767,Statue of Liberty,JP,98.4489,Energy,4505 Park Blvd,SIN,825,FL,49.103301,fp_f74d1f6b0c1a4c6d,YTGZK9Z5R3EVHYUNF66D,953.3,-82.6872,voice_bed8d627ca498d75.wav,1284 Park Blvd,Central Park,"-6.096471, -18.451312",Hamburg,Norway,6732 Maple Dr,BP 151/98 HR 95,PST,Sydney,2020-12-16T00:37:27Z,Eiffel Tower,CDG,EST,3643 Maple Dr,LAX,UTF-8,Antarctica,NRT,Statue of Liberty,2025-06-05,79.766238,CA,SIN,"Atlanta, India",North America,JP,62.263338,FY 2025,Asia,Italy,2681,snapshot,true,Seattle,PST,INV-613526,North America,35546f3da6375c8700b9ad4d141ef610f8efc5cca5faa0817ff0ca74be24f16c,UTC,"54.583055, -91.977815","Phoenix, Spain",CA,JST
-23.045811,NRT,Denver,"Dallas, Australia",v2.5.48: Removed authentication.,Port of LA,Rotterdam,NRT,99.301% uptime,28.119852,RKM-3192,Order #{{id}},CDG,Manager,52.89%,"16.200595, 143.181104",james.harris,Big Ben,Rotterdam,Parent,Japan,Singapore,America/New_York,Asia,79.711172,Starry Night,Central Park,"Seattle, Spain",IL,Oceania,Busan,date IN 'prod',10958.7,Downtown,Europe/London,0.006,Statue of Liberty,MX,95.749,Education,110 Oak Ave,SFO,641,IL,-76.98488,fp_bc00c5d7fde4b1d6,8WXT712RY238SWOEGVS8,1836.9,45.4231,voice_c8bdd820cb20c90a.wav,1599 Pine Rd,Eiffel Tower,"-52.281329, 167.756885",Busan,Canada,8663 Pine Rd,BP 142/81 HR 106,JST,Houston,2018-12-18 17:44:39,Central Park,CDG,CET,3564 Maple Dr,ORD,Latin-1,Oceania,LHR,Eiffel Tower,2021-05-23,-71.023301,GB,LHR,"Houston, Netherlands",South America,GB,-64.453829,Q1 2024,Antarctica,Switzerland,64521,delete,false,Toronto,Europe/London,INV-187587,Europe,776f8543fbcccf575aff372c971309f25051933a26b6340eb57a0848d454b860,JST,"-8.473536, 147.385558","Berlin, Sweden",IN,PST
21.435912,SIN,Denver,"Los Angeles, Israel",v3.10.42: Improved caching.,Singapore,Port of LA,SFO,99.105% uptime,45.293449,OLP-8112,Hello {{name}},SIN,Manager,42.01%,"85.009388, -85.611811",david.wright,Golden Gate Bridge,Hamburg,Child,India,Italy,JST,South America,86.451404,Starry Night,Big Ben,"Sydney, United States",FL,Asia,Busan,status < '2024',12214.4,West End,America/New_York,0.4737,Big Ben,MX,97.3316,Retail,6421 Pine Rd,CDG,432,TX,-34.435629,fp_7cdd087192cfba87,6ATB1U9RB75W04HWL2UU,615.9,14.3417,voice_983f431c74a39ad7.wav,561 Cedar Ln,Big Ben,"9.732885, 52.911725",Shanghai,Singapore,9577 Maple Dr,BP 141/110 HR 64,JST,Miami,2021-12-16 16:27:17,Big Ben,ORD,PST,4398 Main St,JFK,ISO-8859-1,North America,JFK,Golden Gate Bridge,2024-05-14,74.68286,MX,LAX,"Dallas, Brazil",Africa,DE,173.134646,Jan-Mar,Africa,Italy,19112,delete,YES,Berlin,PST,INV-111717,Africa,16332ddb81a2c581efb1f9998907c68820c83952c75b473a56248c6997a11d0c,UTC,"-78.450614, -151.934897","Los Angeles, Germany",JP,JST
